"hospital_id","name","population","bed","owner_id","county_id"
"144124501","LYNCHBURG GENERAL HOSPITAL","358","358","2","51680"
"14415212","KINDRED HOSPITAL PITTSBURGH NORTH SHORE","72","72","1","42003"
"14423188","SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER","180","180","2","51199"
"14428603","ALEXANDER HOSPITAL","25","25","1","37003"
"14437415","ERLANGER NORTH HOSPITAL - SATELLITE","848","848","3","47065"
"14446041","INDIANA UNIVERSITY HEALTH FRANKFORT INC","25","25","0","18023"
"14448109","UNIVERSITY OF MICHIGAN HEALTH SYSTEM","1000","1000","2","26161"
"1444890","MERCY HEALTH - WILLARD HOSPITAL, LLC","25","25","2","39077"
"14453188","REHABILITATION HOSPITAL OF WISCONSIN","40","40","1","55133"
"14456277","OLIVIA HOSPITAL AND CLINIC","16","16","1","27129"
"1446011","COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY","137","137","1","18095"
"144624060","LEWISGALE HOSPITAL MONTGOMERY","184","184","1","51121"
"14462837","FAIRFIELD MEMORIAL HOSPITAL","55","55","2","17191"
"14463131","MISSOURI BAPTIST MEDICAL CENTER","489","489","2","29189"
"14467226","KANSAS SPINE AND SPECIALTY HOSPITAL LLC","35","35","1","20173"
"14470503","PARK PLACE SURGICAL HOSPITAL","10","10","1","22055"
"14473841","NORTHWEST CENTER FOR BEHAVIORAL HEALTH - NCBH","28","28","4","40153"
"14475390","TEXAS VISTA MEDICAL CENTER","325","325","1","48113"
"14495501","THE GENERAL HOSPITAL","15","15","1","6023"
"1449684","MUNSON MEDICAL CENTER","425","425","2","26055"
"1450401","NORTH IOWA MEDICAL CENTER WEST CAMPUS","240","240","2","19033"
"14510591","PHELPS HOSPITAL","218","218","2","36119"
"14515901","CRICHTON REHABILITATION CENTER","39","39","2","42021"
"14528025","CAROLINAS REHABILITATION - NORTHEAST","40","40","2","37025"
"145323116","SHELTERING ARMS HOSPITAL","40","40","2","51085"
"1453715","SELECT SPECIALTY HOSPITAL MADISON","58","58","1","55025"
"14537343","PARKRIDGE WEST HOSPITAL","621","621","1","47115"
"14543567","FULTON COUNTY HEALTH CENTER","46","46","2","39051"
"14546290","ASCENSION ST VINCENT HEART CENTER","107","107","1","18057"
"14548197","SELECT SPECIALTY HOSPITAL - ANN ARBOR","36","36","1","26161"
"14553188","WAUKESHA COUNTY MENTAL HEALTH CTR","28","28","5","55133"
"1455404","CHILDRENS HOSP AND CLINICS MPLS","279","279","1","27053"
"14556701","SANFORD MED CTR THIEF RVR FALL","26","26","1","27113"
"14561068","ROCHELLE COMMUNITY HOSPITAL","16","16","2","17141"
"145622601","WINCHESTER REHABILITATION CENTER","495","495","0","51840"
"14563110","BARNES JEWISH HOSPITAL","1431","1431","2","29510"
"14567226","KANSAS SURGERY AND RECOVERY CENTER","32","32","1","20173"
"145690","ADENA PIKE COMMUNITY HOSPITAL","25","25","2","39131"
"14570578","APOLLO BEHAVIORAL HEALTH HOSPITAL, LLC","24","24","1","22001"
"1457226","SANFORD CLEAR LAKE MEDICAL CENTER","10","10","2","46039"
"145724134","CARILION GILES COMMUNITY HOSPITAL","25","25","2","51071"
"14573102","VALIR REHABILITATION HOSPITAL OF OKC, LLC","50","50","1","40109"
"14575235","LIFECARE HOSPITALS OF NORTH TEXAS - DALLAS","60","60","1","48113"
"1458575","CHI ST ALEXIUS HEALTH TURTLE LAKE","25","25","2","38055"
"1459215","MCCONE COUNTY HEALTH CENTER","25","25","5","30055"
"145924503","CENTRA SPECIALTY HOSPITAL","36","36","2","51680"
"14593930","GEORGE L. MEE MEMORIAL HOSPITAL","25","25","2","6053"
"1460123","ADVOCATE SHERMAN HOSPITAL","255","255","2","17089"
"1460187","MARIANJOY REHABILITATION CENTER","128","128","2","17043"
"14607065","KINDRED HOSPITAL NEW JERSEY - RAHWAY","34","34","1","34039"
"14610528","ST. JOSEPH'S MC - ST. VINCENT'S WESTCHESTER DIVISION","139","139","2","36119"
"14617036","PENN STATE HEALTH REHABILITATION HOSPITAL","76","76","1","42043"
"146222401","ENCOMPASS HEALTH REHAB HOSP OF FREDERICKSBURG","58","58","1","51630"
"14623707","BON SECOURS MARYVIEW MEDICAL CENTER","346","346","2","51740"
"14628376","FIRSTHEALTH MOORE REGIONAL HOSPITAL - HOKE CAMPUS","8","8","2","37093"
"146320105","ENCOMPASS HEALTH REHAB HOSP OF NORTHERN VIRGINIA","60","60","1","51107"
"14632405","GULF COAST REGIONAL MEDICAL CENTER","223","223","1","12005"
"14637317","COPPER BASIN MEDICAL CENTER","25","25","2","47139"
"14646260","ASCENSION ST VINCENT HOSPITAL","840","840","2","18097"
"14648154","ST MARY MERCY HOSPITAL","273","273","2","26163"
"14653188","PROHEALTH WAUKESHA MEMORIAL HOSPITAL","400","400","2","55133"
"1465803","PERIMETER BEHAVIORAL HOSPITAL OF SPRING","32","32","1","29077"
"14662644","MASON DISTRICT HOSPITAL","25","25","3","17125"
"146628","A ROSIE PLACE","10","10","2","18141"
"14663108","KINDRED HOSPITAL - ST. LOUIS","98","98","1","29510"
"14667214","ASCENSION VIA CHRISTI HOSPITALS WICHITA INC","1433","1433","2","20173"
"1467003","ANTHONY MEDICAL CENTER","25","25","3","20077"
"14671103","PHYSICIANS BEHAVIORAL HOSPITAL","42","42","1","22017"
"14674354","WILLOW CREST HOSPITAL","50","50","1","40115"
"14675216","DALLAS VA MEDICAL CENTER","292","292","6","48113"
"14675224","UNIVERSITY GENERAL HOSPITAL DALLAS","111","111","1","48113"
"14691206","ADVENTIST HEALTH GLENDALE","415","415","2","6037"
"1470548","OCHSNER ABROM KAPLAN MEMORIAL HOSPITAL","35","35","3","22113"
"14710708","NEW YORK - PRESBYTERIAN LAWRENCE HOSPITAL","288","288","2","36119"
"147123188","THE PAVILION AT WILLIAMSBURG PLACE","66","66","1","51095"
"14717110","PENNSYLVANIA PSYCHIATRIC INSTITUTE","89","89","2","42043"
"147224201","REHABILITATION HOSPITAL OF BRISTOL, LLC","25","25","1","51520"
"14728217","CAROLINAS CONTINUECARE HOSPITAL AT UNIVERSITY","17","17","2","37119"
"1472830","JOHNSON REGIONAL MEDICAL CENTER","90","90","2","5071"
"1473103","CURAHEALTH OKLAHOMA CITY","59","59","1","40109"
"147322801","SENTARA RMH MEDICAL CENTER","297","297","2","51165"
"14737331","STARR REGIONAL MEDICAL CENTER ETOWAH","190","190","2","47107"
"147423456","SENTARA PRINCESS ANNE HOSPITAL","221","221","2","51810"
"14743054","MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL","60","60","2","39049"
"14748124","BEAUMONT HOSPITAL - DEARBORN","632","632","2","26163"
"147522664","VALLEY HEALTH SHENANDOAH MEMORIAL HOSPITAL","25","25","2","51171"
"14754981","THEDACARE MEDICAL CENTER - WAUPACA INC","25","25","2","55135"
"1476011","KINDRED HOSPITAL - TARRANT COUNTY","68","68","1","48439"
"14762363","BLESSING CARE CORPORATION","35","35","2","17149"
"14763112","ST. LOUIS FORENSIC TREATMENT CENTER - NORTH","50","50","4","29510"
"14767220","WESLEY WOODLAWN HOSPITAL","82","82","1","20173"
"14770360","PHYSICIANS MEDICAL CENTER","30","30","1","22109"
"14773071","J. D. MCCARTY CENTER FOR CHILDREN WITH DEVELOPMENTAL DISABILITIES","36","36","4","40027"
"14775231","NORTH CENTRAL SURGICAL CENTER LLP","23","23","1","48113"
"14791204","GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER","255","255","2","6037"
"147922908","UVA TRANSITIONAL CARE HOSPITAL","40","40","2","51003"
"14798201","BHC FAIRFAX HOSPITAL NORTH","30","30","1","53061"
"14807753","JERSEY SHORE UNIVERSITY MEDICAL CENTER","618","618","1","34025"
"14810595","BLYTHEDALE CHILDREN'S HOSPITAL","94","94","2","36119"
"1481147","PAGOSA SPRINGS MEDICAL CENTER","11","11","2","8007"
"14819403","AVENUES RECOVERY MEDICAL CENTER AT VALLEY FORGE, LLC","50","50","1","42091"
"148224211","JOHNSTON MEMORIAL HOSPITAL","140","140","2","51191"
"14822482","BON SECOURS RAPPAHANNOCK GENERAL HOSPITAL","35","35","2","51103"
"14828210","ATRIUM HEALTH PINEVILLE","262","262","2","37119"
"14830060","WELLSTAR KENNESTONE HOSPITAL","633","633","2","13067"
"14833912","GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM","699","699","2","12071"
"1483501","ST JOSEPH REGIONAL MEDICAL CENTER","145","145","2","16069"
"14837371","STARR REGIONAL MEDICAL CENTER","190","190","1","47107"
"1484088","JORDAN VALLEY MEDICAL CENTER","172","172","1","49035"
"148424457","LEWISGALE HOSPITAL - ALLEGHANY","210","210","1","51005"
"14843016","DUBLIN METHODIST HOSPITAL","175","175","2","39049"
"14847265","ASCENSION ST VINCENT JENNINGS","17","17","2","18079"
"14848235","SINAI - GRACE HOSPITAL","383","383","2","26163"
"1485037","BANNER ESTRELLA MEDICAL CENTER","317","317","2","4013"
"14854984","THEDACARE MEDICAL CENTER - WILD ROSE INC","25","25","2","55137"
"14860942","HOOPESTON COMMUNITY MEMORIAL HOSPITAL","24","24","2","17183"
"148624354","SMYTH COUNTY COMMUNITY HOSPITAL","44","44","2","51173"
"14863104","SSM HEALTH CARDINAL GLENNON CHILDREN'S MEDICAL CENTER","195","195","2","29510"
"14867214","SELECT SPECIALTY HOSPITAL - WICHITA","48","48","1","20173"
"14870760","POINTE COUPEE GENERAL HOSPITAL","60","60","3","22077"
"14874743","LANE FROST HEALTH AND REHABILITATION CENTER","30","30","2","40023"
"1487505","SANTA FE HOSPITAL","30","30","6","35049"
"14875237","METHODIST REHABILITATION HOSPITAL","50","50","1","48113"
"1489503","SAINT MARY'S REGIONAL MEDICAL CENTER","380","380","2","32031"
"14895988","GLENN MEDICAL CENTER","47","47","1","6021"
"14898168","CASCADE BEHAVIORAL HEALTH","137","137","1","53033"
"149010","ALLEGAN GENERAL HOSPITAL","25","25","2","26005"
"14914527","SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES COUNTY","25","25","2","36123"
"14916602","JAMES E VAN ZANDT VA MEDICAL CENTER","68","68","6","42013"
"149198168","NAVOS PSYCHIATRIC HOSPITAL","28","28","2","53033"
"14922560","VCU HEALTH TAPPAHANNOCK HOSPITAL","67","67","2","51057"
"14931701","PHOEBE PUTNEY MEMORIAL HOSPITAL","691","691","2","13095"
"14932547","GULF COAST TREATMENT CENTER","28","28","1","12091"
"14937772","FORT LOUDOUN MEDICAL CENTER","50","50","2","47105"
"14945255","MERCY HEALTH - ANDERSON HOSPITAL LLC","298","298","2","39061"
"14946036","ASCENSION ST VINCENT MERCY","18","18","2","18095"
"14948202","HENRY FORD HOSPITAL","877","877","2","26163"
"14954956","CHILDRENS HOSPITAL OF WISCONSIN FOX VALLEY","42","42","2","55139"
"14960936","GIBSON COMMUNITY HOSPITAL","41","41","2","17053"
"14967235","ASCENSION VIA CHRISTI HOSPITAL ST TERESA INC","72","72","2","20173"
"1496750","KONA COMMUNITY HOSPITAL","94","94","2","15001"
"14970346","PREVOST MEMORIAL HOSPITAL","25","25","3","22005"
"14973142","MERCY REHABILITATION HOSPITAL OKLAHOMA CITY","50","50","2","40109"
"14977030","MICHAEL E. DEBAKEY DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER","349","349","6","48201"
"1497720","HARNEY DISTRICT HOSPITAL","25","25","3","41025"
"1498624","OCEAN BEACH HOSPITAL","8","8","3","53049"
"14993111","GOLETA VALLEY COTTAGE HOSPITAL","52","52","2","6083"
"14998166","REGIONAL HOSPITAL FOR RESPIRATORY AND COMPLEX CARE","31","31","2","53033"
"1500681","HOSP BELLA VISTA","157","157","2","72097"
"1501040","PROVIDENCE BEHAVIOR HLTH HOSP CAMPU","57","57","2","25013"
"15010456","BRONXCARE HOSPITAL CENTER","170","170","2","36005"
"15016504","ERIE VETERANS AFFAIRS MEDICAL CENTER","78","78","6","42049"
"15023061","RIVERSIDE WALTER REED HOSPITAL","67","67","2","51073"
"15030309","PIEDMONT HOSPITAL","643","643","2","13121"
"1503301","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CONCORD, INC","50","50","1","33013"
"15033612","H LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE HOSPITAL","218","218","2","12057"
"15037804","BLOUNT MEMORIAL HOSPITAL","304","304","5","47009"
"15044077","LAKE HEALTH TRIPOINT MEDICAL CENTER","144","144","2","39085"
"15047394","ASCENSION ST VINCENT RANDOLPH","25","25","2","18135"
"15048230","BEAUMONT HOSPITAL - GROSSE POINTE","280","280","2","26163"
"1504915","WALDO COUNTY GENERAL HOSPITAL","25","25","2","23027"
"15054956","THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC","182","182","2","55139"
"150554451","ASPIRUS MEDFORD HOSPITAL AND CLINICS, INC","25","25","0","55119"
"15061462","OSF HOLY FAMILY MEDICAL CENTER","23","23","2","17187"
"15063118","SOUTH CITY HOSPITAL","178","178","1","29510"
"150654154","HSHS ST CLARE MEMORIAL HOSPITAL","25","25","2","55083"
"1506830","GREENWICH HOSPITAL","206","206","2","9001"
"15070809","KPC PROMISE HOSPITAL OF BATON ROUGE","54","54","1","22033"
"15073109","ONECORE HEALTH","8","8","1","40109"
"15075243","FOREST PARK MEDICAL CENTER","84","84","1","48113"
"150754656","MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA","25","25","0","55081"
"15078229","AUDIE L. MURPHY MEMORIAL VETERANS' HOSPITAL","268","268","6","48029"
"15093308","GOOD SAMARITAN HOSPITAL","43","43","1","6029"
"150953228","POST ACUTE MEDICAL SPECIALTY HOSPITAL OF MILWAUKEE","62","62","0","55079"
"15098498","CHILD STUDY AND TREATMENT CENTER","47","47","4","53053"
"151054961","THEDACARE MEDICAL CENTER NEW LONDON","25","25","0","55087"
"15110532","WESTCHESTER MEDICAL CENTER","652","652","1","36119"
"151253226","WHEATON FRANCISCAN WI HEART SPINE AND ORTHO","40","40","0","55079"
"15127401","SELECT SPECIALTY HOSPITAL - GREENSBORO","30","30","1","37081"
"15132114","HALIFAX HEALTH MEDICAL CENTER","563","563","2","12127"
"15137321","RHEA MEDICAL CENTER","25","25","5","47143"
"15144512","THE SURGICAL HOSPITAL AT SOUTHWOODS","36","36","1","39099"
"151453097","ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE","182","182","2","55089"
"15147167","ASCENSION ST VINCENT SALEM","25","25","2","18175"
"15148201","HARPER UNIVERSITY HOSPITAL","470","470","1","26163"
"15154904","AURORA MEDICAL CTR OSHKOSH","84","84","2","55139"
"1515857","PENN HIGHLANDS ELK","35","35","2","42047"
"15161254","HAMMOND - HENRY HOSPITAL","61","61","3","17073"
"15171111","PROMISE HOSPITAL OF LOUISIANA-BOSSIER CITY CAMPUS","196","196","1","22015"
"15175230","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DALLAS","60","60","1","48113"
"151753805","GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS","25","25","2","55043"
"151854020","LADD MEMORIAL HOSPITAL","23","23","0","55095"
"15190017","PIH HEALTH GOOD SAMARITAN HOSPITAL","380","380","2","6037"
"151954487","ASPIRUS TOMAHAWK HOSPITAL","18","18","0","55069"
"15198272","FAIRFAX BEHAVIORAL HEALTH MONROE","34","34","1","53061"
"1520032","SAINT ELIZABETH'S HOSPITAL","292","292","5","11001"
"1520850","ADVENTIST HEALTHCARE BEHAVIORAL HEALTH AND WELLNESS","107","107","2","24031"
"15210036","JACOBI MEDICAL CENTER","457","457","5","36005"
"15223455","SENTARA BAYSIDE HOSPITAL","158","158","2","51810"
"152254720","OAKLEAF SURGICAL HOSPITAL","13","13","0","55035"
"15231904","ST FRANCIS HOSPITAL - EMORY HEALTHCARE","376","376","2","13215"
"152354971","RIPON MEDICAL CENTER","18","18","0","55039"
"15237869","HANCOCK COUNTY HOSPITAL","10","10","2","47067"
"15245069","WEST CHESTER MEDICAL CENTER","216","216","2","39017"
"152453578","SAUK PRAIRIE HOSPITAL","36","36","0","55111"
"15248184","BEAUMONT HOSPITAL - WAYNE","99","99","2","26163"
"15254904","ASCENSION NE WISCONSIN - MERCY CAMPUS","157","157","2","55139"
"1526175","SISTERSVILLE GENERAL HOSPITAL","12","12","0","54095"
"15261944","PARIS COMMUNITY HOSPITAL","25","25","2","17045"
"15263139","ST. LOUIS FORENSIC TREATMENT CENTER - SOUTH","180","180","4","29510"
"15267206","ASCENSION VIA CHRISTI REHABILITATION HOSPITAL INC","30","30","2","20173"
"15271101","INTENSIVE SPECIALTY HOSPITAL","146","146","1","22017"
"152726301","HIGHLAND - CLARKSBURG HOSPITAL INC","115","115","1","54033"
"15275231","KINDRED HOSPITAL DALLAS CENTRAL","60","60","1","48113"
"15276504","OLIN E. TEAGUE VETERANS' CENTER","177","177","6","48027"
"152826062","ACUITY SPECIALTY HOSPITAL OHIO VALLEY","20","20","0","54009"
"1528541","ONSLOW MEMORIAL HOSPITAL, INC","162","162","3","37133"
"15295124","GOOD SAMARITAN HOSPITAL","404","404","1","6085"
"1529646","SELF REGIONAL HEALTHCARE","358","358","5","45047"
"15298250","PEACEHEALTH PEACE ISLAND MEDICAL CENTER","15","15","2","53055"
"15310466","MONTEFIORE MEDICAL CENTER - HENRY AND LUCY MOSES DIV","816","816","2","36005"
"15319601","HAVEN BEHAVIORAL HOSPITAL OF EASTERN PENNSYLVANIA","86","86","1","42011"
"15323454","SENTARA VIRGINIA BEACH GENERAL HOSPITAL","320","320","2","51810"
"15330904","TRINITY HOSPITAL OF AUGUSTA","231","231","1","13245"
"15332127","HALIFAX HEALTH MEDICAL CENTER - PORT ORANGE","80","80","2","12127"
"15337110","SAINT THOMAS RIVER PARK HOSPITAL, LLC","125","125","2","47177"
"15345069","UNIVERSITY POINTE SURGICAL HOSPITAL","8","8","2","39017"
"15346260","ASCENSION ST VINCENT SETON SPECIALTY HOSPITAL","74","74","0","18097"
"15348236","SELECT SPECIALTY HOSPITAL - GROSSE POINTE","26","26","2","26163"
"153482801","MEMORIAL HOSPITAL OF SHERIDAN COUNTY DBA SHERIDAN MEMORIAL HOSPITAL","88","88","1","56033"
"15354449","MARSHFIELD MEDICAL CENTER","520","520","2","55141"
"1535611","ATHENS LIMESTONE HOSPITAL","71","71","1","1083"
"153580112","CENTENNIAL HOSPITAL A CAMPUS OF TMCA","20","20","0","8005"
"15362812","FRANKLIN HOSPITAL","16","16","3","17055"
"15363110","ST. LOUIS CHILDREN'S HOSPITAL","417","417","2","29510"
"15367214","WESLEY MEDICAL CENTER","859","859","1","20173"
"153680045","THE CHILDRENS HOSPITAL ASSOCIATION","434","434","0","8001"
"15371373","RIVERBRIDGE SPECIALTY HOSPITAL","48","48","1","22029"
"15375115","HICKORY TRAIL HOSPITAL","86","86","1","48113"
"1537821","TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER","74","74","1","47029"
"153881501","COMMUNITY HOSPITAL","60","60","0","8077"
"1539301","REGENCY HOSPITAL OF MERIDIAN","40","40","1","28075"
"15393309","BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL LLC","90","90","1","6029"
"153934","MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS","25","25","2","55001"
"15399204","SACRED HEART MEDICAL CENTER AND CHILDRENS HOSPITAL","701","701","2","53063"
"15418104","LVH COORDINATED ALLENTOWN","20","20","2","42077"
"1542602","THE MEDICAL CENTER AT ALBANY","42","42","2","21053"
"154280109","CASTLE ROCK ADVENTIST HOSPITAL","90","90","0","8035"
"15432117","HALIFAX PSYCHIATRIC CENTER - NORTH","30","30","2","12127"
"15437334","LINCOLN MEDICAL CENTER","49","49","5","47103"
"15443110","DILEY RIDGE MEDICAL CENTER","10","10","2","39045"
"15447993","ASCENSION ST VINCENT WILLIAMSPORT","16","16","2","18171"
"15448192","HENRY FORD WYANDOTTE HOSPITAL","322","322","2","26163"
"15454495","ASPIRUS RIVERVIEW HOSPITAL AND CLINICS INC","99","99","0","55141"
"1545750","SELBY GENERAL HOSPITAL","35","35","2","39167"
"15462812","ABRAHAM LINCOLN HOSPITAL","25","25","2","17107"
"15463104","SSM HEALTH SAINT LOUIS UNIVERSITY HOSP","6","6","2","29510"
"1546506","COMMUNITY HOSPITAL OF BREMEN INC","24","24","2","18099"
"15467212","WESLEY REHABILITATION HOSPITAL","65","65","1","20173"
"154680230","EATING RECOVERY CENTER A BEHAVIORAL HOSPITAL FOR C","24","24","0","8031"
"15471301","RAPIDES REGIONAL MEDICAL CENTER","362","362","1","22079"
"154780120","ENCOMPASS HEALTH REHAB HOSPITAL OF LITTLETON","60","60","0","8005"
"154881648","RANGELY DISTRICT HOSPITAL","25","25","0","8103"
"15491733","GREATER EL MONTE COMMUNITY HOSPITAL","104","104","1","6037"
"15498065","SNOQUALMIE VALLEY HOSPITAL","25","25","3","53033"
"1549862","MUNISING MEMORIAL HOSPITAL","11","11","2","26003"
"155080909","UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL","583","583","4","8041"
"15510461","CALVARY HOSPITAL INC","200","200","2","36005"
"155180045","UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT","678","678","4","8001"
"15519146","GOOD SHEPHERD PENN PARTNERS SPECIALTY HOSPITAL AT RITTENHOUSE","18","18","2","42101"
"155280918","PEAK VIEW BEHAVIORAL HEALTH","112","112","0","8041"
"15530606","ST MARY'S HOSPITAL","196","196","2","13059"
"15534761","ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL","216","216","2","12095"
"1553715","SSM HEALTH ST MARY'S HOSPITAL - MADISON","440","440","2","55025"
"15537160","VANDERBILT BEDFORD HOSPITAL","60","60","0","47003"
"155454","UNIVERSITY OF MN MED CTR","1700","1700","1","27053"
"15547882","SULLIVAN COUNTY COMMUNITY HOSPITAL","25","25","5","18153"
"15548183","BEAUMONT HOSPITAL - TRENTON","193","193","2","26163"
"155483712","ST LUKE'S REGIONAL MEDICAL CENTER","605","605","2","16001"
"1555432","MERCY HOSPITAL - UNITY CAMPUS","275","275","2","27003"
"15554449","NORWOOD HEALTH CENTER","16","16","5","55141"
"15562960","MASSAC MEMORIAL HOSPITAL","25","25","3","17127"
"15563111","SSM HEALTH SAINT LOUIS UNIVERSITY HOSP","56","56","2","29510"
"15567207","AMG SPECIALTY HOSPITAL-WICHITA","26","26","1","20173"
"15571111","RED RIVER BEHAVIORAL CENTER, LLC","20","20","1","22015"
"15576234","WISE HEALTH SYSTEM","99","99","2","48497"
"155783642","VIBRA HOSPITAL OF BOISE","60","60","1","16001"
"1558746","KENMARE COMMUNITY HOSPITAL","25","25","5","38101"
"155883252","NELL J REDFIELD MEMORIAL HOSPITAL","11","11","0","16071"
"15591942","GROSSMONT HOSPITAL","466","466","2","6073"
"1559425","LOGAN HEALTH - CONRAD","20","20","2","30073"
"15598271","SMOKEY POINT BEHAVIORAL HOSPITAL","115","115","1","53061"
"155983647","ST LUKE'S ELMORE MEDICAL CENTER","25","25","2","16039"
"1560016","CHICAGO BEHAVIORAL HOSPITAL","146","146","2","17031"
"156083340","ST LUKE'S WOOD RIVER MEDICAL CENTER","25","25","2","16013"
"15610467","NORTH CENTRAL BRONX HOSPITAL","213","213","5","36005"
"156146250","KINDRED HOSPITAL INDIANAPOLIS NORTH","45","45","1","18097"
"15617402","OSS HEALTH","26","26","1","42133"
"1562401","ST. ANTHONY'S MEMORIAL HOSPITAL","133","133","2","17049"
